[2025-12-22 13:18:43] >>> Recording Started <<<
[2025-12-22 13:18:43] [Google Gemini - Google Chrome] MouseMove: dx=79, dy=81
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=6
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=3
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=4
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=5
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=3
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=6
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=3
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=5
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=6
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=7
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=7
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=6
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=7
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-5, dy=10
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=14
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-6, dy=12
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=15
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=12
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=15
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=17
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=16
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=17
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=18
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=17
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=12
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=13
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=15
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=12
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=20
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=17
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=14
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=13
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=14
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=12
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=8
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=14
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=10
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=8
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=9
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=3
[2025-12-22 13:19:35] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-1
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=0
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=0
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-1
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-9
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-8
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-9
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-11
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-10
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=6, dy=-11
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=5, dy=-12
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-10
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-12
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-12
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-12
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-10
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-14
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=4, dy=-14
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-8
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=3, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-10
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-9
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-7
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-8
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-6
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-6
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-6
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-4, dy=-5
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=0
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-3
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-3, dy=-1
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-1, dy=-2
[2025-12-22 13:19:36] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=-2, dy=-2
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:37] [2025-12-22_131757.txt - Notepad] Mouse: Left Click
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=3, dy=-1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=2, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=4, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=4, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=2, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=4, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=6, dy=-2
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=4, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=-1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=-2
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=9, dy=-3
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=-1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=6, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=-1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=6, dy=-1
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=8, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=8, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=5, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=3, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=3, dy=0
[2025-12-22 13:19:37] [2025-12-19_020820.txt - Notepad] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=-1
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=-1
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-2, dy=0
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=-2
[2025-12-22 13:19:38] [2025-12-19_020820.txt - Notepad] Mouse: Left Click
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=6
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=9
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=10
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=9
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=3, dy=21
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=1, dy=14
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=3, dy=19
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=3, dy=19
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=4, dy=20
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=2, dy=16
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=3, dy=17
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=4, dy=22
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=7, dy=24
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=9, dy=28
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=9, dy=24
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=8, dy=19
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=2, dy=15
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=4, dy=9
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=2, dy=8
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-5
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-2, dy=-6
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-2, dy=-4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-1, dy=-4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=-2, dy=-1
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=4
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=3
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:38] [logs - 文件资源管理器] MouseMove: dx=0, dy=3
[2025-12-22 13:19:39] [logs - 文件资源管理器] MouseMove: dx=0, dy=3
[2025-12-22 13:19:39] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:39] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:39] [logs - 文件资源管理器] MouseMove: dx=0, dy=2
[2025-12-22 13:19:39] [logs - 文件资源管理器] MouseMove: dx=1, dy=2
[2025-12-22 13:19:39] [logs - 文件资源管理器] Mouse: Left Click
[2025-12-22 13:19:39] [logs - 文件资源管理器] Mouse: Left Click
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=0, dy=3
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-2, dy=2
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=1
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-4, dy=3
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-6, dy=3
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-5, dy=2
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-5, dy=2
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-7, dy=4
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-5, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-4, dy=2
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-4, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=1
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-2, dy=2
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-4, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-3, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-9, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-7, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-6, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-10, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-27, dy=0
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-28, dy=10
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-11, dy=5
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-19, dy=8
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-12, dy=5
[2025-12-22 13:19:39] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-7, dy=1
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-5, dy=2
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-2, dy=1
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] MouseMove: dx=-2, dy=1
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-19_020820.txt - Notepad] Mouse: Wheel Scroll
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=4
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=11, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=16, dy=-5
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=21, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=34, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=34, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=34, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=34, dy=0
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=33, dy=-5
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=19, dy=-3
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=15, dy=-2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=14, dy=-4
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=-2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=7, dy=-4
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-1
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=2, dy=-2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=0, dy=-2
[2025-12-22 13:19:40] [2025-12-22_131757.txt - Notepad] MouseMove: dx=1, dy=-2
